0,0,7.232905035706172,0.06735646240727819
0,100,6.949567854747651,0.06378724292322116
0,200,6.782435405406351,0.060032510001047576
0,300,6.608510988236893,0.05597107982002636
0,350,6.541688583533434,0.053994036846390266
0,400,6.491365986728281,0.05205237305843306
0,450,6.43284894807139,0.05069500035175038
0,500,6.414470027664154,0.04999478836386755
0,550,6.3999339985759685,0.05007650438819456
0,600,6.358394813426593,0.06827815209927822
50,300,6.831914981945686,0.05715347209328443
50,350,6.778474762541564,0.05499110949590332
50,400,6.722397923455969,0.05275315273290012
50,450,6.64936706803454,0.051104256241086346
50,500,6.611193277598626,0.05022841333480743
50,550,6.609119162998556,0.050089710966900375
100,300,7.308460289257579,0.058828925225338696
100,350,7.186616054978834,0.056721774863855136
100,400,7.11643611458368,0.054476645478133384
100,450,7.020406491366482,0.0522442483592954
100,500,6.920196419146207,0.050860030602139554
100,550,6.917087595230131,0.05034529750651049
150,300,7.8452433646192254,0.060474198140918235
150,350,7.746698025281051,0.058967928933334926
150,400,7.644571424868518,0.05636247936545863
150,450,7.545194201852845,0.054132754781843616
150,500,7.4138756629255065,0.05183539645196937
150,550,7.384227282500322,0.05107129127601122
200,300,8.774310574974908,0.06346871571767516
200,350,8.72959782361682,0.06223284443776991
200,400,8.741233406065474,0.06047107175733056
200,500,8.729533317391457,0.05588196887080756
200,550,8.670912287849774,0.05456117296243803
