0,0,5.240596664706776,0.03233207377793578
0,100,5.312484968834075,0.03247679432170372
0,200,5.358473238028516,0.032566514982695936
0,300,5.479784800759835,0.03296708617334105
0,350,5.5483802478717426,0.033139604607744726
0,400,5.598913453698229,0.03326709851109668
0,450,5.650603965536294,0.03344065281177141
0,500,5.664003058681866,0.033494708375924595
0,550,5.685876604939466,0.03350890638886401
0,600,5.54308302741835,0.045442646498173124
50,300,5.611787110147981,0.03325434535095793
50,350,5.7103864499752355,0.03353979226545047
50,400,5.780749298660015,0.03370323583789043
50,450,5.829317567815351,0.03385181826828673
50,500,5.876667214883002,0.03398441164609133
50,550,5.918329473260653,0.03405360702664446
100,300,5.834610594306344,0.03378095108868478
100,350,5.923161871519422,0.03412202628842567
100,400,6.006419331811563,0.03437060135775203
100,450,6.121623567186263,0.03471726317365678
100,500,6.2040103447230655,0.034956546657560345
100,550,6.237808130912792,0.03498716390246207
150,300,6.046471576695023,0.034316143461747876
150,350,6.2167319706563084,0.034893937460663646
150,400,6.285948858401613,0.035078946220175655
150,450,6.464591431234457,0.0356740546683432
150,500,6.587759770912971,0.03595552427377696
150,550,6.653049916687248,0.03605355087481625
200,300,6.449924924603612,0.03598163235074057
200,350,6.682037559454512,0.036791783983779566
200,400,6.944086658816628,0.03737090020733294
200,500,7.550320918282005,0.0389660280039642
200,550,7.778753773344249,0.03908168253940086
