0,0,5.1818142125031885,0.026358246332855315
0,100,5.094113831203284,0.026250412444318406
0,200,5.0188577292481495,0.026249350200050568
0,300,4.955739310157914,0.02619668156776542
0,350,4.947486131645085,0.02618297774416115
0,400,4.982408794000359,0.02621035794624042
0,450,4.996323081327136,0.02625089014318091
0,500,5.01718287345021,0.026318626073837833
0,550,5.029971896066687,0.02628571450852196
0,600,4.923681202372299,0.033897474319158925
50,350,5.070734172373803,0.02622027115496011
50,400,5.091341061969623,0.026289995378387675
50,450,5.130210662006585,0.026265807923225734
50,500,5.142310173741893,0.02635919388080911
50,550,5.148104977353296,0.026333242058812375
100,350,5.26152756352094,0.026461788471245702
100,400,5.286437582149861,0.02642670851394638
100,450,5.293120780439087,0.026399506681339183
100,500,5.324908279408791,0.026479210372841372
100,550,5.319251449024676,0.026506720134908235
150,350,5.578678880539534,0.026760762149265586
150,400,5.609272625132777,0.026711200256367307
150,450,5.609719854027251,0.026669426001860997
150,500,5.617616232258538,0.026694682592428475
150,550,5.61877066123484,0.026728056683517
200,350,6.170156976686991,0.02779221395044696
200,400,6.162279346620392,0.027809765704193606
200,450,6.158260363116064,0.027738595026922466
200,500,6.17236764821838,0.027735595564985595
200,550,6.221394894362353,0.027847828250011166
